Date,Date_Time,Total,Age,Cases,Sex,Week,Month,Year,Sum_Cases_w
2020/04/22 00:00:00,22-04-2020 00:00,21982,30,1296,Male,17,4,2020,9574
2020/04/22 00:00:00,22-04-2020 00:00,21982,40,1439,Male,17,4,2020,10639
2020/04/22 00:00:00,22-04-2020 00:00,21982,50,1466,Male,17,4,2020,10720
2020/04/22 00:00:00,22-04-2020 00:00,21982,60,1220,Male,17,4,2020,8938
2020/04/22 00:00:00,22-04-2020 00:00,21982,70,936,Male,17,4,2020,6953
2020/04/22 00:00:00,22-04-2020 00:00,21982,80,1108,Male,17,4,2020,8309
2020/04/23 00:00:00,23-04-2020 00:00,22353,0,189,Female,17,4,2020,1354
2020/04/23 00:00:00,23-04-2020 00:00,22353,10,362,Female,17,4,2020,2654
2020/04/23 00:00:00,23-04-2020 00:00,22353,20,1473,Female,17,4,2020,10691
2020/04/23 00:00:00,23-04-2020 00:00,22353,30,1809,Female,17,4,2020,13085
2020/04/23 00:00:00,23-04-2020 00:00,22353,40,2317,Female,17,4,2020,16710
2020/04/23 00:00:00,23-04-2020 00:00,22353,50,2328,Female,17,4,2020,16803
2020/04/23 00:00:00,23-04-2020 00:00,22353,60,1421,Female,17,4,2020,10305
2020/04/23 00:00:00,23-04-2020 00:00,22353,70,1036,Female,17,4,2020,7529
2020/04/23 00:00:00,23-04-2020 00:00,22353,80,2279,Female,17,4,2020,16742
2020/04/23 00:00:00,23-04-2020 00:00,22353,0,171,Male,17,4,2020,1246
2020/04/23 00:00:00,23-04-2020 00:00,22353,10,297,Male,17,4,2020,2128
2020/04/23 00:00:00,23-04-2020 00:00,22353,20,1058,Male,17,4,2020,7693
2020/04/23 00:00:00,23-04-2020 00:00,22353,30,1321,Male,17,4,2020,9574
2020/04/23 00:00:00,23-04-2020 00:00,22353,40,1468,Male,17,4,2020,10639
2020/04/23 00:00:00,23-04-2020 00:00,22353,50,1490,Male,17,4,2020,10720
2020/04/23 00:00:00,23-04-2020 00:00,22353,60,1236,Male,17,4,2020,8938
2020/04/23 00:00:00,23-04-2020 00:00,22353,70,963,Male,17,4,2020,6953
2020/04/23 00:00:00,23-04-2020 00:00,22353,80,1135,Male,17,4,2020,8309
2020/04/24 00:00:00,24-04-2020 00:00,22797,0,189,Female,17,4,2020,1354
2020/04/24 00:00:00,24-04-2020 00:00,22797,10,372,Female,17,4,2020,2654
2020/04/24 00:00:00,24-04-2020 00:00,22797,20,1511,Female,17,4,2020,10691
2020/04/24 00:00:00,24-04-2020 00:00,22797,30,1842,Female,17,4,2020,13085
2020/04/24 00:00:00,24-04-2020 00:00,22797,40,2332,Female,17,4,2020,16710
2020/04/24 00:00:00,24-04-2020 00:00,22797,50,2363,Female,17,4,2020,16803
2020/04/24 00:00:00,24-04-2020 00:00,22797,60,1450,Female,17,4,2020,10305
2020/04/24 00:00:00,24-04-2020 00:00,22797,70,1057,Female,17,4,2020,7529
2020/04/24 00:00:00,24-04-2020 00:00,22797,80,2322,Female,17,4,2020,16742
2020/04/24 00:00:00,24-04-2020 00:00,22797,0,171,Male,17,4,2020,1246
2020/04/24 00:00:00,24-04-2020 00:00,22797,10,299,Male,17,4,2020,2128
2020/04/24 00:00:00,24-04-2020 00:00,22797,20,1097,Male,17,4,2020,7693
2020/04/24 00:00:00,24-04-2020 00:00,22797,30,1347,Male,17,4,2020,9574
2020/04/24 00:00:00,24-04-2020 00:00,22797,40,1498,Male,17,4,2020,10639
2020/04/24 00:00:00,24-04-2020 00:00,22797,50,1517,Male,17,4,2020,10720
2020/04/24 00:00:00,24-04-2020 00:00,22797,60,1273,Male,17,4,2020,8938
2020/04/24 00:00:00,24-04-2020 00:00,22797,70,990,Male,17,4,2020,6953
2020/04/24 00:00:00,24-04-2020 00:00,22797,80,1167,Male,17,4,2020,8309
2020/04/25 00:00:00,25-04-2020 00:00,23271,0,191,Female,17,4,2020,1354
2020/04/25 00:00:00,25-04-2020 00:00,23271,10,382,Female,17,4,2020,2654
2020/04/25 00:00:00,25-04-2020 00:00,23271,20,1535,Female,17,4,2020,10691
2020/04/25 00:00:00,25-04-2020 00:00,23271,30,1880,Female,17,4,2020,13085
2020/04/25 00:00:00,25-04-2020 00:00,23271,40,2391,Female,17,4,2020,16710
2020/04/25 00:00:00,25-04-2020 00:00,23271,50,2418,Female,17,4,2020,16803
2020/04/25 00:00:00,25-04-2020 00:00,23271,60,1481,Female,17,4,2020,10305
2020/04/25 00:00:00,25-04-2020 00:00,23271,70,1073,Female,17,4,2020,7529
2020/04/25 00:00:00,25-04-2020 00:00,23271,80,2389,Female,17,4,2020,16742
2020/04/25 00:00:00,25-04-2020 00:00,23271,0,177,Male,17,4,2020,1246
2020/04/25 00:00:00,25-04-2020 00:00,23271,10,301,Male,17,4,2020,2128
2020/04/25 00:00:00,25-04-2020 00:00,23271,20,1109,Male,17,4,2020,7693
2020/04/25 00:00:00,25-04-2020 00:00,23271,30,1387,Male,17,4,2020,9574
2020/04/25 00:00:00,25-04-2020 00:00,23271,40,1536,Male,17,4,2020,10639
2020/04/25 00:00:00,25-04-2020 00:00,23271,50,1540,Male,17,4,2020,10720
2020/04/25 00:00:00,25-04-2020 00:00,23271,60,1288,Male,17,4,2020,8938
2020/04/25 00:00:00,25-04-2020 00:00,23271,70,1000,Male,17,4,2020,6953
2020/04/25 00:00:00,25-04-2020 00:00,23271,80,1193,Male,17,4,2020,8309
2020/04/26 00:00:00,26-04-2020 00:00,23683,0,195,Female,17,4,2020,1354
2020/04/26 00:00:00,26-04-2020 00:00,23683,10,391,Female,17,4,2020,2654
2020/04/26 00:00:00,26-04-2020 00:00,23683,20,1567,Female,17,4,2020,10691
2020/04/26 00:00:00,26-04-2020 00:00,23683,30,1915,Female,17,4,2020,13085
2020/04/26 00:00:00,26-04-2020 00:00,23683,40,2436,Female,17,4,2020,16710
2020/04/26 00:00:00,26-04-2020 00:00,23683,50,2450,Female,17,4,2020,16803
2020/04/26 00:00:00,26-04-2020 00:00,23683,60,1498,Female,17,4,2020,10305
2020/04/26 00:00:00,26-04-2020 00:00,23683,70,1100,Female,17,4,2020,7529
2020/04/26 00:00:00,26-04-2020 00:00,23683,80,2475,Female,17,4,2020,16742
2020/04/26 00:00:00,26-04-2020 00:00,23683,0,183,Male,17,4,2020,1246
2020/04/26 00:00:00,26-04-2020 00:00,23683,10,309,Male,17,4,2020,2128
2020/04/26 00:00:00,26-04-2020 00:00,23683,20,1126,Male,17,4,2020,7693
2020/04/26 00:00:00,26-04-2020 00:00,23683,30,1399,Male,17,4,2020,9574
2020/04/26 00:00:00,26-04-2020 00:00,23683,40,1551,Male,17,4,2020,10639
2020/04/26 00:00:00,26-04-2020 00:00,23683,50,1555,Male,17,4,2020,10720
2020/04/26 00:00:00,26-04-2020 00:00,23683,60,1300,Male,17,4,2020,8938
2020/04/26 00:00:00,26-04-2020 00:00,23683,70,1014,Male,17,4,2020,6953
2020/04/26 00:00:00,26-04-2020 00:00,23683,80,1219,Male,17,4,2020,8309
2020/04/27 00:00:00,27-04-2020 00:00,23846,0,196,Female,17,4,2020,1354
2020/04/27 00:00:00,27-04-2020 00:00,23846,10,395,Female,17,4,2020,2654
2020/04/27 00:00:00,27-04-2020 00:00,23846,20,1574,Female,17,4,2020,10691
2020/04/27 00:00:00,27-04-2020 00:00,23846,30,1924,Female,17,4,2020,13085
2020/04/27 00:00:00,27-04-2020 00:00,23846,40,2451,Female,17,4,2020,16710
2020/04/27 00:00:00,27-04-2020 00:00,23846,50,2460,Female,17,4,2020,16803
2020/04/27 00:00:00,27-04-2020 00:00,23846,60,1514,Female,17,4,2020,10305
2020/04/27 00:00:00,27-04-2020 00:00,23846,70,1109,Female,17,4,2020,7529
2020/04/27 00:00:00,27-04-2020 00:00,23846,80,2504,Female,17,4,2020,16742
2020/04/27 00:00:00,27-04-2020 00:00,23846,0,184,Male,17,4,2020,1246
2020/04/27 00:00:00,27-04-2020 00:00,23846,10,313,Male,17,4,2020,2128
2020/04/27 00:00:00,27-04-2020 00:00,23846,20,1132,Male,17,4,2020,7693
2020/04/27 00:00:00,27-04-2020 00:00,23846,30,1405,Male,17,4,2020,9574
2020/04/27 00:00:00,27-04-2020 00:00,23846,40,1561,Male,17,4,2020,10639
2020/04/27 00:00:00,27-04-2020 00:00,23846,50,1571,Male,17,4,2020,10720
2020/04/27 00:00:00,27-04-2020 00:00,23846,60,1305,Male,17,4,2020,8938
2020/04/27 00:00:00,27-04-2020 00:00,23846,70,1018,Male,17,4,2020,6953
2020/04/27 00:00:00,27-04-2020 00:00,23846,80,1230,Male,17,4,2020,8309
2020/04/28 00:00:00,28-04-2020 00:00,24141,0,205,Female,17,4,2020,1354
2020/04/28 00:00:00,28-04-2020 00:00,24141,10,399,Female,17,4,2020,2654
2020/04/28 00:00:00,28-04-2020 00:00,24141,20,1594,Female,17,4,2020,10691
2020/04/28 00:00:00,28-04-2020 00:00,24141,30,1938,Female,17,4,2020,13085
2020/04/28 00:00:00,28-04-2020 00:00,24141,40,2481,Female,17,4,2020,16710
2020/04/28 00:00:00,28-04-2020 00:00,24141,50,2481,Female,17,4,2020,16803
2020/04/28 00:00:00,28-04-2020 00:00,24141,60,1540,Female,17,4,2020,10305
2020/04/28 00:00:00,28-04-2020 00:00,24141,70,1129,Female,17,4,2020,7529
2020/04/28 00:00:00,28-04-2020 00:00,24141,80,2531,Female,17,4,2020,16742
2020/04/28 00:00:00,28-04-2020 00:00,24141,0,189,Male,17,4,2020,1246
2020/04/28 00:00:00,28-04-2020 00:00,24141,10,314,Male,17,4,2020,2128
2020/04/28 00:00:00,28-04-2020 00:00,24141,20,1149,Male,17,4,2020,7693
2020/04/28 00:00:00,28-04-2020 00:00,24141,30,1419,Male,17,4,2020,9574
2020/04/28 00:00:00,28-04-2020 00:00,24141,40,1586,Male,17,4,2020,10639
2020/04/28 00:00:00,28-04-2020 00:00,24141,50,1581,Male,17,4,2020,10720
2020/04/28 00:00:00,28-04-2020 00:00,24141,60,1316,Male,17,4,2020,8938
2020/04/28 00:00:00,28-04-2020 00:00,24141,70,1032,Male,17,4,2020,6953
2020/04/28 00:00:00,28-04-2020 00:00,24141,80,1257,Male,17,4,2020,8309
2020/04/29 00:00:00,29-04-2020 00:00,24324,0,207,Female,18,4,2020,1485
2020/04/29 00:00:00,29-04-2020 00:00,24324,10,403,Female,18,4,2020,2911
2020/04/29 00:00:00,29-04-2020 00:00,24324,20,1604,Female,18,4,2020,11659
2020/04/29 00:00:00,29-04-2020 00:00,24324,30,1950,Female,18,4,2020,14173
2020/04/29 00:00:00,29-04-2020 00:00,24324,40,2499,Female,18,4,2020,17914
2020/04/29 00:00:00,29-04-2020 00:00,24324,50,2499,Female,18,4,2020,18143
2020/04/29 00:00:00,29-04-2020 00:00,24324,60,1552,Female,18,4,2020,10978
2020/04/29 00:00:00,29-04-2020 00:00,24324,70,1139,Female,18,4,2020,8109
2020/04/29 00:00:00,29-04-2020 00:00,24324,80,2555,Female,18,4,2020,18611
2020/04/29 00:00:00,29-04-2020 00:00,24324,0,189,Male,18,4,2020,1392
2020/04/29 00:00:00,29-04-2020 00:00,24324,10,316,Male,18,4,2020,2351
2020/04/29 00:00:00,29-04-2020 00:00,24324,20,1153,Male,18,4,2020,8617
2020/04/29 00:00:00,29-04-2020 00:00,24324,30,1437,Male,18,4,2020,10453
2020/04/29 00:00:00,29-04-2020 00:00,24324,40,1596,Male,18,4,2020,11502
2020/04/29 00:00:00,29-04-2020 00:00,24324,50,1599,Male,18,4,2020,11580
2020/04/29 00:00:00,29-04-2020 00:00,24324,60,1322,Male,18,4,2020,9368
2020/04/29 00:00:00,29-04-2020 00:00,24324,70,1037,Male,18,4,2020,7368
2020/04/29 00:00:00,29-04-2020 00:00,24324,80,1267,Male,18,4,2020,9006
2020/04/30 00:00:00,30-04-2020 00:00,24692,0,208,Female,18,4,2020,1485
2020/04/30 00:00:00,30-04-2020 00:00,24692,10,410,Female,18,4,2020,2911
2020/04/30 00:00:00,30-04-2020 00:00,24692,20,1639,Female,18,4,2020,11659
2020/04/30 00:00:00,30-04-2020 00:00,24692,30,1982,Female,18,4,2020,14173
2020/04/30 00:00:00,30-04-2020 00:00,24692,40,2527,Female,18,4,2020,17914
2020/04/30 00:00:00,30-04-2020 00:00,24692,50,2558,Female,18,4,2020,18143
2020/04/30 00:00:00,30-04-2020 00:00,24692,60,1553,Female,18,4,2020,10978
2020/04/30 00:00:00,30-04-2020 00:00,24692,70,1143,Female,18,4,2020,8109
2020/04/30 00:00:00,30-04-2020 00:00,24692,80,2618,Female,18,4,2020,18611
2020/04/30 00:00:00,30-04-2020 00:00,24692,0,189,Male,18,4,2020,1392
2020/04/30 00:00:00,30-04-2020 00:00,24692,10,328,Male,18,4,2020,2351
2020/04/30 00:00:00,30-04-2020 00:00,24692,20,1194,Male,18,4,2020,8617
2020/04/30 00:00:00,30-04-2020 00:00,24692,30,1466,Male,18,4,2020,10453
2020/04/30 00:00:00,30-04-2020 00:00,24692,40,1616,Male,18,4,2020,11502
2020/04/30 00:00:00,30-04-2020 00:00,24692,50,1620,Male,18,4,2020,11580
2020/04/30 00:00:00,30-04-2020 00:00,24692,60,1322,Male,18,4,2020,9368
2020/04/30 00:00:00,30-04-2020 00:00,24692,70,1047,Male,18,4,2020,7368
2020/04/30 00:00:00,30-04-2020 00:00,24692,80,1272,Male,18,4,2020,9006
2020/05/01 00:00:00,01-05-2020 00:00,24987,0,208,Female,18,5,2020,1485
2020/05/01 00:00:00,01-05-2020 00:00,24987,10,417,Female,18,5,2020,2911
2020/05/01 00:00:00,01-05-2020 00:00,24987,20,1656,Female,18,5,2020,11659
2020/05/01 00:00:00,01-05-2020 00:00,24987,30,2016,Female,18,5,2020,14173
2020/05/01 00:00:00,01-05-2020 00:00,24987,40,2549,Female,18,5,2020,17914
2020/05/01 00:00:00,01-05-2020 00:00,24987,50,2593,Female,18,5,2020,18143
2020/05/01 00:00:00,01-05-2020 00:00,24987,60,1560,Female,18,5,2020,10978
2020/05/01 00:00:00,01-05-2020 00:00,24987,70,1149,Female,18,5,2020,8109
2020/05/01 00:00:00,01-05-2020 00:00,24987,80,2656,Female,18,5,2020,18611
2020/05/01 00:00:00,01-05-2020 00:00,24987,0,193,Male,18,5,2020,1392
2020/05/01 00:00:00,01-05-2020 00:00,24987,10,334,Male,18,5,2020,2351
2020/05/01 00:00:00,01-05-2020 00:00,24987,20,1221,Male,18,5,2020,8617
2020/05/01 00:00:00,01-05-2020 00:00,24987,30,1485,Male,18,5,2020,10453
2020/05/01 00:00:00,01-05-2020 00:00,24987,40,1647,Male,18,5,2020,11502
2020/05/01 00:00:00,01-05-2020 00:00,24987,50,1638,Male,18,5,2020,11580
2020/05/01 00:00:00,01-05-2020 00:00,24987,60,1334,Male,18,5,2020,9368
2020/05/01 00:00:00,01-05-2020 00:00,24987,70,1051,Male,18,5,2020,7368
2020/05/01 00:00:00,01-05-2020 00:00,24987,80,1280,Male,18,5,2020,9006
2020/05/02 00:00:00,02-05-2020 00:00,25190,0,212,Female,18,5,2020,1485
2020/05/02 00:00:00,02-05-2020 00:00,25190,10,418,Female,18,5,2020,2911
2020/05/02 00:00:00,02-05-2020 00:00,25190,20,1675,Female,18,5,2020,11659
2020/05/02 00:00:00,02-05-2020 00:00,25190,30,2040,Female,18,5,2020,14173
2020/05/02 00:00:00,02-05-2020 00:00,25190,40,2568,Female,18,5,2020,17914
2020/05/02 00:00:00,02-05-2020 00:00,25190,50,2599,Female,18,5,2020,18143
2020/05/02 00:00:00,02-05-2020 00:00,25190,60,1567,Female,18,5,2020,10978
2020/05/02 00:00:00,02-05-2020 00:00,25190,70,1155,Female,18,5,2020,8109
2020/05/02 00:00:00,02-05-2020 00:00,25190,80,2677,Female,18,5,2020,18611
2020/05/02 00:00:00,02-05-2020 00:00,25190,0,199,Male,18,5,2020,1392
2020/05/02 00:00:00,02-05-2020 00:00,25190,10,337,Male,18,5,2020,2351
2020/05/02 00:00:00,02-05-2020 00:00,25190,20,1245,Male,18,5,2020,8617
2020/05/02 00:00:00,02-05-2020 00:00,25190,30,1497,Male,18,5,2020,10453
2020/05/02 00:00:00,02-05-2020 00:00,25190,40,1654,Male,18,5,2020,11502
2020/05/02 00:00:00,02-05-2020 00:00,25190,50,1670,Male,18,5,2020,11580
2020/05/02 00:00:00,02-05-2020 00:00,25190,60,1342,Male,18,5,2020,9368
2020/05/02 00:00:00,02-05-2020 00:00,25190,70,1052,Male,18,5,2020,7368
2020/05/02 00:00:00,02-05-2020 00:00,25190,80,1283,Male,18,5,2020,9006
2020/05/03 00:00:00,03-05-2020 00:00,25282,0,212,Female,18,5,2020,1485
2020/05/03 00:00:00,03-05-2020 00:00,25282,10,418,Female,18,5,2020,2911
2020/05/03 00:00:00,03-05-2020 00:00,25282,20,1677,Female,18,5,2020,11659
2020/05/03 00:00:00,03-05-2020 00:00,25282,30,2041,Female,18,5,2020,14173
2020/05/03 00:00:00,03-05-2020 00:00,25282,40,2569,Female,18,5,2020,17914
2020/05/03 00:00:00,03-05-2020 00:00,25282,50,2602,Female,18,5,2020,18143
2020/05/03 00:00:00,03-05-2020 00:00,25282,60,1567,Female,18,5,2020,10978
2020/05/03 00:00:00,03-05-2020 00:00,25282,70,1155,Female,18,5,2020,8109
2020/05/03 00:00:00,03-05-2020 00:00,25282,80,2678,Female,18,5,2020,18611
2020/05/03 00:00:00,03-05-2020 00:00,25282,0,199,Male,18,5,2020,1392
2020/05/03 00:00:00,03-05-2020 00:00,25282,10,337,Male,18,5,2020,2351
2020/05/03 00:00:00,03-05-2020 00:00,25282,20,1245,Male,18,5,2020,8617
2020/05/03 00:00:00,03-05-2020 00:00,25282,30,1497,Male,18,5,2020,10453
2020/05/03 00:00:00,03-05-2020 00:00,25282,40,1654,Male,18,5,2020,11502
2020/05/03 00:00:00,03-05-2020 00:00,25282,50,1670,Male,18,5,2020,11580
2020/05/03 00:00:00,03-05-2020 00:00,25282,60,1342,Male,18,5,2020,9368
2020/05/03 00:00:00,03-05-2020 00:00,25282,70,1052,Male,18,5,2020,7368
2020/05/03 00:00:00,03-05-2020 00:00,25282,80,1286,Male,18,5,2020,9006
2020/05/04 00:00:00,04-05-2020 00:00,25524,0,217,Female,18,5,2020,1485
2020/05/04 00:00:00,04-05-2020 00:00,25524,10,422,Female,18,5,2020,2911
2020/05/04 00:00:00,04-05-2020 00:00,25524,20,1702,Female,18,5,2020,11659
2020/05/04 00:00:00,04-05-2020 00:00,25524,30,2067,Female,18,5,2020,14173
2020/05/04 00:00:00,04-05-2020 00:00,25524,40,2594,Female,18,5,2020,17914
2020/05/04 00:00:00,04-05-2020 00:00,25524,50,2642,Female,18,5,2020,18143
2020/05/04 00:00:00,04-05-2020 00:00,25524,60,1581,Female,18,5,2020,10978
2020/05/04 00:00:00,04-05-2020 00:00,25524,70,1172,Female,18,5,2020,8109
2020/05/04 00:00:00,04-05-2020 00:00,25524,80,2698,Female,18,5,2020,18611
2020/05/04 00:00:00,04-05-2020 00:00,25524,0,208,Male,18,5,2020,1392
2020/05/04 00:00:00,04-05-2020 00:00,25524,10,348,Male,18,5,2020,2351
2020/05/04 00:00:00,04-05-2020 00:00,25524,20,1271,Male,18,5,2020,8617
2020/05/04 00:00:00,04-05-2020 00:00,25524,30,1533,Male,18,5,2020,10453
2020/05/04 00:00:00,04-05-2020 00:00,25524,40,1667,Male,18,5,2020,11502
2020/05/04 00:00:00,04-05-2020 00:00,25524,50,1690,Male,18,5,2020,11580
2020/05/04 00:00:00,04-05-2020 00:00,25524,60,1349,Male,18,5,2020,9368
2020/05/04 00:00:00,04-05-2020 00:00,25524,70,1061,Male,18,5,2020,7368
2020/05/04 00:00:00,04-05-2020 00:00,25524,80,1302,Male,18,5,2020,9006
2020/05/05 00:00:00,05-05-2020 00:00,25702,0,221,Female,18,5,2020,1485
2020/05/05 00:00:00,05-05-2020 00:00,25702,10,423,Female,18,5,2020,2911
2020/05/05 00:00:00,05-05-2020 00:00,25702,20,1706,Female,18,5,2020,11659
2020/05/05 00:00:00,05-05-2020 00:00,25702,30,2077,Female,18,5,2020,14173
2020/05/05 00:00:00,05-05-2020 00:00,25702,40,2608,Female,18,5,2020,17914
2020/05/05 00:00:00,05-05-2020 00:00,25702,50,2650,Female,18,5,2020,18143
2020/05/05 00:00:00,05-05-2020 00:00,25702,60,1598,Female,18,5,2020,10978
2020/05/05 00:00:00,05-05-2020 00:00,25702,70,1196,Female,18,5,2020,8109
2020/05/05 00:00:00,05-05-2020 00:00,25702,80,2729,Female,18,5,2020,18611
2020/05/05 00:00:00,05-05-2020 00:00,25702,0,215,Male,18,5,2020,1392
2020/05/05 00:00:00,05-05-2020 00:00,25702,10,351,Male,18,5,2020,2351
2020/05/05 00:00:00,05-05-2020 00:00,25702,20,1288,Male,18,5,2020,8617
2020/05/05 00:00:00,05-05-2020 00:00,25702,30,1538,Male,18,5,2020,10453
2020/05/05 00:00:00,05-05-2020 00:00,25702,40,1668,Male,18,5,2020,11502
2020/05/05 00:00:00,05-05-2020 00:00,25702,50,1693,Male,18,5,2020,11580
2020/05/05 00:00:00,05-05-2020 00:00,25702,60,1357,Male,18,5,2020,9368
2020/05/05 00:00:00,05-05-2020 00:00,25702,70,1068,Male,18,5,2020,7368
2020/05/05 00:00:00,05-05-2020 00:00,25702,80,1316,Male,18,5,2020,9006
2020/05/06 00:00:00,06-05-2020 00:00,26182,0,223,Female,19,5,2020,1631
2020/05/06 00:00:00,06-05-2020 00:00,26182,10,423,Female,19,5,2020,3107
2020/05/06 00:00:00,06-05-2020 00:00,26182,20,1756,Female,19,5,2020,12813
2020/05/06 00:00:00,06-05-2020 00:00,26182,30,2128,Female,19,5,2020,15743
2020/05/06 00:00:00,06-05-2020 00:00,26182,40,2668,Female,19,5,2020,19440
2020/05/06 00:00:00,06-05-2020 00:00,26182,50,2701,Female,19,5,2020,19587
2020/05/06 00:00:00,06-05-2020 00:00,26182,60,1616,Female,19,5,2020,11690
2020/05/06 00:00:00,06-05-2020 00:00,26182,70,1202,Female,19,5,2020,8646
2020/05/06 00:00:00,06-05-2020 00:00,26182,80,2754,Female,19,5,2020,19803
2020/05/06 00:00:00,06-05-2020 00:00,26182,0,216,Male,19,5,2020,1610
2020/05/06 00:00:00,06-05-2020 00:00,26182,10,359,Male,19,5,2020,2684
2020/05/06 00:00:00,06-05-2020 00:00,26182,20,1338,Male,19,5,2020,10047
2020/05/06 00:00:00,06-05-2020 00:00,26182,30,1583,Male,19,5,2020,11668
2020/05/06 00:00:00,06-05-2020 00:00,26182,40,1720,Male,19,5,2020,12635
2020/05/06 00:00:00,06-05-2020 00:00,26182,50,1730,Male,19,5,2020,12625
2020/05/06 00:00:00,06-05-2020 00:00,26182,60,1372,Male,19,5,2020,9981
2020/05/06 00:00:00,06-05-2020 00:00,26182,70,1073,Male,19,5,2020,7651
2020/05/06 00:00:00,06-05-2020 00:00,26182,80,1320,Male,19,5,2020,9383
2020/05/07 00:00:00,07-05-2020 00:00,26715,0,231,Female,19,5,2020,1631
2020/05/07 00:00:00,07-05-2020 00:00,26715,10,431,Female,19,5,2020,3107
2020/05/07 00:00:00,07-05-2020 00:00,26715,20,1796,Female,19,5,2020,12813
2020/05/07 00:00:00,07-05-2020 00:00,26715,30,2191,Female,19,5,2020,15743
2020/05/07 00:00:00,07-05-2020 00:00,26715,40,2736,Female,19,5,2020,19440
2020/05/07 00:00:00,07-05-2020 00:00,26715,50,2746,Female,19,5,2020,19587
2020/05/07 00:00:00,07-05-2020 00:00,26715,60,1638,Female,19,5,2020,11690
2020/05/07 00:00:00,07-05-2020 00:00,26715,70,1210,Female,19,5,2020,8646
2020/05/07 00:00:00,07-05-2020 00:00,26715,80,2789,Female,19,5,2020,19803
2020/05/07 00:00:00,07-05-2020 00:00,26715,0,223,Male,19,5,2020,1610
2020/05/07 00:00:00,07-05-2020 00:00,26715,10,373,Male,19,5,2020,2684
2020/05/07 00:00:00,07-05-2020 00:00,26715,20,1397,Male,19,5,2020,10047
2020/05/07 00:00:00,07-05-2020 00:00,26715,30,1626,Male,19,5,2020,11668
2020/05/07 00:00:00,07-05-2020 00:00,26715,40,1757,Male,19,5,2020,12635
2020/05/07 00:00:00,07-05-2020 00:00,26715,50,1769,Male,19,5,2020,12625
2020/05/07 00:00:00,07-05-2020 00:00,26715,60,1396,Male,19,5,2020,9981
2020/05/07 00:00:00,07-05-2020 00:00,26715,70,1079,Male,19,5,2020,7651
2020/05/07 00:00:00,07-05-2020 00:00,26715,80,1327,Male,19,5,2020,9383
2020/05/08 00:00:00,08-05-2020 00:00,27268,0,235,Female,19,5,2020,1631
2020/05/08 00:00:00,08-05-2020 00:00,27268,10,438,Female,19,5,2020,3107
2020/05/08 00:00:00,08-05-2020 00:00,27268,20,1831,Female,19,5,2020,12813
2020/05/08 00:00:00,08-05-2020 00:00,27268,30,2264,Female,19,5,2020,15743
2020/05/08 00:00:00,08-05-2020 00:00,27268,40,2791,Female,19,5,2020,19440
2020/05/08 00:00:00,08-05-2020 00:00,27268,50,2804,Female,19,5,2020,19587
2020/05/08 00:00:00,08-05-2020 00:00,27268,60,1668,Female,19,5,2020,11690
2020/05/08 00:00:00,08-05-2020 00:00,27268,70,1228,Female,19,5,2020,8646
2020/05/08 00:00:00,08-05-2020 00:00,27268,80,2828,Female,19,5,2020,19803
2020/05/08 00:00:00,08-05-2020 00:00,27268,0,229,Male,19,5,2020,1610
2020/05/08 00:00:00,08-05-2020 00:00,27268,10,381,Male,19,5,2020,2684
2020/05/08 00:00:00,08-05-2020 00:00,27268,20,1439,Male,19,5,2020,10047
2020/05/08 00:00:00,08-05-2020 00:00,27268,30,1668,Male,19,5,2020,11668
2020/05/08 00:00:00,08-05-2020 00:00,27268,40,1807,Male,19,5,2020,12635
2020/05/08 00:00:00,08-05-2020 00:00,27268,50,1801,Male,19,5,2020,12625
2020/05/08 00:00:00,08-05-2020 00:00,27268,60,1429,Male,19,5,2020,9981
2020/05/08 00:00:00,08-05-2020 00:00,27268,70,1090,Male,19,5,2020,7651
2020/05/08 00:00:00,08-05-2020 00:00,27268,80,1337,Male,19,5,2020,9383
2020/05/09 00:00:00,09-05-2020 00:00,27406,0,235,Female,19,5,2020,1631
2020/05/09 00:00:00,09-05-2020 00:00,27406,10,445,Female,19,5,2020,3107
2020/05/09 00:00:00,09-05-2020 00:00,27406,20,1839,Female,19,5,2020,12813
2020/05/09 00:00:00,09-05-2020 00:00,27406,30,2273,Female,19,5,2020,15743
2020/05/09 00:00:00,09-05-2020 00:00,27406,40,2798,Female,19,5,2020,19440
2020/05/09 00:00:00,09-05-2020 00:00,27406,50,2815,Female,19,5,2020,19587
2020/05/09 00:00:00,09-05-2020 00:00,27406,60,1683,Female,19,5,2020,11690
2020/05/09 00:00:00,09-05-2020 00:00,27406,70,1244,Female,19,5,2020,8646
2020/05/09 00:00:00,09-05-2020 00:00,27406,80,2843,Female,19,5,2020,19803
2020/05/09 00:00:00,09-05-2020 00:00,27406,0,230,Male,19,5,2020,1610
2020/05/09 00:00:00,09-05-2020 00:00,27406,10,386,Male,19,5,2020,2684
2020/05/09 00:00:00,09-05-2020 00:00,27406,20,1443,Male,19,5,2020,10047
2020/05/09 00:00:00,09-05-2020 00:00,27406,30,1679,Male,19,5,2020,11668
2020/05/09 00:00:00,09-05-2020 00:00,27406,40,1816,Male,19,5,2020,12635
2020/05/09 00:00:00,09-05-2020 00:00,27406,50,1806,Male,19,5,2020,12625
2020/05/09 00:00:00,09-05-2020 00:00,27406,60,1434,Male,19,5,2020,9981
2020/05/09 00:00:00,09-05-2020 00:00,27406,70,1095,Male,19,5,2020,7651
